smiles,p_activity
CCOC(=O)c1cccn1Cc1ccc(CNC(=O)Nc2ccc(OC(F)(F)F)cc2)cc1,6.213958789757446
CCOC(=O)c1cccn1Cc1cccc(CNC(=O)NC23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c1,7.337242168318426
CCOC(=O)c1cccn1Cc1cccc(CNC(=O)NC2CCCCC2)c1,7.568636235841012
CCOC(=O)c1cccn1Cc1ccccc1CNC(=O)NC12C[C@H]3C[C@H](C[C@H](C3)C1)C2,7.366531544420413
CCOC(=O)c1cccn1Cc1ccccc1CNC(=O)NC1CCCCC1,7.4089353929735005
CCOC(=O)c1cccn1Cc1ccccc1CNC(=O)Nc1ccc(OC(F)(F)F)cc1,5.697020063251751
CCOC(=O)c1sc(NC(=O)Nc2ccc(Cl)cc2)cc1C,7.199970640755866
CCOC(=O)c1sc(NC(=O)c2ccc(Cl)s2)cc1C,7.08196966321512
CCOCCNC(=O)NC12CC3CC(CC(C3)C1)C2,6.280006173632396
CCOCCOCC(OC(=O)C1CCCC(C1)NC(=O)NC12CC3CC(CC(C3)C1)C2)c1ccccc1,8.045757490560675
CCOCCOCC(OC(=O)CCCNC(=O)NC12CC3CC(CC(C3)C1)C2)c1ccccc1,8.387216143280265
CCOCCOCCOC(=C)CCCNC(=O)NC12CC3CC(CC(C3)C1)C2,7.173925197299173
CCOCCOCCOC(=O)CCCNC(=O)NC12CC3CC(CC(C3)C1)C2,7.173925197299173
CCOCCOCCOC1CCC(CC1)NC(=O)NC12CC3CC(CC(C3)C1)C2,8.795880017344075
CCOCCOCCOCCCCCCC(=O)NC12CC3CC(CC(C3)C1)C2,6.607303046740334
CCOCCOCCOCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,8.920818753952375
CCOCCOCCOCCCCCNC(=O)CC12CC3CC(CC(C3)C1)C2,8.0
CCOCCOCCOCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,7.8530971300718
CCOCCOCCOc1ccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,8.805023396783945
CCOCCOCCOc1ccc(cc1)C(OC(=O)CCCNC(=O)NC12CC3CC(CC(C3)C1)C2)c1ccccc1,8.292429823902063
CCOCCOCCOc1cccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)c1,8.8750612633917
CCOCCn1cc(ccc1=O)C(=O)NCCC(c1ccccc1)c1ccccc1,8.585026652029182
CCOCCn1cc(ccc1=O)C(=O)NCc1ccc(Cl)cc1Cl,7.795880017344075
CCOP(=O)(OCC)C(CC(C)(C)C)Nc1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1,7.3872161432802645
CCOP(=O)(OCC)C(Nc1ccc(CCC(=O)NC23CC4CC(CC(C4)C2)C3)cc1)C(C)(C)C,7.366531544420413
CCOP(=O)(OCC)C(Nc1ccc(CCNC(=O)C23CC4CC(CC(C4)C2)C3)cc1)C(C)(C)C,8.086186147616283
CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1)C(=O)c1ccccc1,7.161150909262744
CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1)C(C)(C)C,8.292429823902063
CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1)C1CC1,7.6777807052660805
CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1)C1CCCCC1,7.337242168318426
CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1)c1ccc(C)cc1,6.886056647693163
CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1)c1ccc(F)cc1,6.920818753952375
CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1)c1ccc(OC)cc1,6.701146923590294
CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1)c1ccc(cc1)C#N,6.96657624451305
CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1)c1ccc(cc1)C(=O)OC,6.638272163982407
CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1)c1ccc(cc1)C(C)(C)C,6.71669877129645
CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1)c1ccc2ccccc2c1,6.730487055782083
CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1)c1ccccc1,7.346787486224656
CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1)c1ccncc1,6.732828271596986
CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)C2CCCCC2)cc1)C(C)(C)C,7.638272163982407
CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)C2CCc3ccccc3C2)cc1)C(C)(C)C,8.522878745280337
CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)CC23CC4CC(CC(C4)C2)C3)cc1)C(C)(C)C,8.721246399047171
CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)Cc2ccc3ccccc3c2)cc1)C(C)(C)C,8.468521082957745
CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)NC23CC4CC(CC(C4)C2)C3)cc1)C(C)(C)C,9.017728766960431
CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)c2ccc(OC(F)(F)F)cc2)cc1)C(C)(C)C,7.619788758288394
CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)c2ccc3cc(O)ccc3c2)cc1)C(C)(C)C,7.769551078621726
CCOP(=O)(OCC)C(Nc1ccc(NC(=O)C23CC4CC(CC(C4)C2)C3)cc1)C(C)(C)C,7.431798275933005
CCOP(=O)(OCC)c1ccc(NC(=O)CCc2ccc(OCc3ccccc3)cc2)cc1,5.327902142064282
CCOc1ccc(CNC(=O)c2ccc(cc2)C(C)(C)C)cc1,6.2441251443275085
CCOc1ccc(cc1)C(=O)NCc1ccc(NS(C)(=O)=O)cc1Cl,7.508638306165727
CCOc1ccccc1C(=O)N1CCN(Cc2ccc(s2)C(=O)NCCC(C)C)CC1,8.76447155309245
CCOc1ccccc1C(=O)N1CCN(Cc2ccc(s2)C(=O)NCc2ccccc2C(F)(F)F)CC1,8.991399828238082
CCS(=O)(=O)N1CCC(CC1)NC(=O)Nc1ccc(OC(F)(F)F)cc1,9.397940008672037
CCS(=O)(=O)N1CCC(CC1)NC(=O)Nc1ccc(cc1)C(F)(F)F,8.769551078621726
CCS(=O)(=O)Nc1ccc(CNC(=O)c2ccc(cc2)C(C)(C)C)c(Cl)c1,8.214670164989233
CCS(=O)(=O)Nc1ccc(CNC(=O)c2ccc3n(Cc4cccc(F)c4)ccc3c2)c(c1)C(F)(F)F,8.522878745280337
CCSc1cccc(c1)-c1ccc(s1)C(N)=O,5.484126156288321
CC[C@@H](NC(=O)NCCCc1ccccc1)c1ccccc1,5.346787486224656
CC[C@@H](O)C(=O)N1CCN(Cc2ccc(s2)C(=O)NCc2ccccc2OC(F)(F)F)CC1,8.804100347590767
CC[C@@H](O)C(=O)N1CCN(Cc2ncc(s2)C(=O)NCc2ccc(Cl)cc2Cl)CC1,7.617982957425132
CC[C@H](C)C(=O)N1CCC(CC(=O)Nc2ccc(OC(F)(F)F)c(F)c2)CC1,8.505845405981557
CC[C@H](C)C(=O)N1CCC(CC(=O)Nc2ccc(OC(F)(F)F)cc2)CC1,7.958607314841775
CC[C@H](C)C(=O)N1CCC(CC1)NC(=O)Cc1ccc(OC(F)(F)F)cc1,6.954677021213342
CC[C@H](C)C(=O)N1CCC(CC1)NC(=O)Nc1ccc(OC(F)(F)F)c(Br)c1,8.468521082957745
CC[C@H](C)C(=O)N1CCC(CC1)NC(=O)Nc1ccc(OC(F)(F)F)c(Cl)c1,8.473337706989536
CC[C@H](C)C(=O)N1CCC(CC1)NC(=O)Nc1ccc(OC(F)(F)F)c(F)c1,9.397940008672037
CC[C@H](C)C(=O)N1CCC(CC1)NC(=O)Nc1ccc(OC(F)(F)F)c(OC(F)(F)F)c1,8.04203374241507
CC[C@H](C)C(=O)N1CCC(CC1)NC(=O)Nc1ccc(OC(F)(F)F)c(c1)C(F)(F)F,8.004035918993774
CC[C@H](C)C(=O)N1CCC(CC1)NC(=O)Nc1ccc(OC(F)(F)F)cc1,9.721246399047171
CC[C@H](C)C(=O)N1CCC(CC1)NC(=O)Nc1ccc(c(F)c1)C(F)(F)F,9.431798275933005
CC[C@H](C)C(=O)N1CCC(CC1)NC(=O)Nc1ccc(cc1)C(F)(F)F,9.657577319177793
CC[C@H](C)C(=O)N1CCC(CC1)NC(=O)Nc1ccc(cn1)C(F)(F)F,7.346787486224656
CC[C@H](C)C(=O)N1CCC(CC1)NC(=O)Nc1ccc(nc1)C(F)(F)F,7.346787486224656
CC[C@H](C)NC(=O)NCCCc1ccccc1,7.200659450546418
CC[C@H](Cc1ccc(cc1)C(=O)NCc1ccc(OC)cc1C(F)(F)F)C(O)=O,6.698970004336019
CC[C@H](NC(=O)NCCCc1ccccc1)c1ccccc1,7.443697499232712
CC[C@H](O)C(=O)N1CCN(Cc2ncc(s2)C(=O)NCc2ccc(Cl)cc2Cl)CC1,7.853871964321762
CC\C(=C/c1ccc(cc1)C(=O)NCc1ccccc1C(F)(F)F)C(O)=O,6.920818753952375
CC\C(=C/c1cccc(c1)C(=O)NCc1ccccc1C(F)(F)F)C(O)=O,6.3979400086720375
CC\C=C/C\C=C/C\C=C/CCCCCCCC(=O)NCCc1ccccc1,7.823908740944319
CC\C=C/C\C=C/C\C=C/CCCCCCCC(=O)NCc1ccc(OC)c(OC)c1,7.075720713938118
CC\C=C/C\C=C/C\C=C/CCCCCCCC(=O)NCc1cccc(OC)c1,7.119186407719209
CC\C=C/C\C=C/C\C=C/CCCCCCCC(=O)NCc1ccccc1,6.872895201635192
CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCc1cccc(OC)c1,7.200659450546418
CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCc1ccccc1,6.954677021213342
CCc1cc(CNC(=O)NCC23CC4CC(CC(C4)C2)C3)on1,7.537602002101044
CCc1cc(nn1-c1ccc(NC(=O)c2cccnc2)cc1)-c1cccnc1,7.3872161432802645
CCc1ccc(NC(=O)N(CCN2CCOCC2)c2ccc3nc(N)sc3c2)cc1,8.721246399047171
CCc1ccc(NC(=O)N(CCN2CCOCC2)c2ccc3nc(NC(=O)Cc4ccccc4F)sc3c2)cc1,8.267606240177031
CCc1ccc(OCCOCCOCCCCCNC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,8.769551078621726
CCc1nc(NC)nc(n1)N1CCC(CC1)C(=O)NCc1ccccc1C(F)(F)F,7.376750709602099
CCc1oncc1C(=O)N1CCN(Cc2ccc(s2)C(=O)NCc2ccc(Cl)cc2Cl)CC1,8.844663962534938
CCc1oncc1C(=O)N1CCN(Cc2ccc(s2)C(=O)NCc2ccccc2C(F)(F)F)CC1,8.785156151952302
CCn1ccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)n1,6.053547734986926
CCn1ccc2cc(ccc12)C(=O)NCc1ccc(CS(=O)(=O)C2CC2)cc1C(F)(F)F,8.221848749616356
CCn1nc(C)c(Br)c1C(=O)N1CCN(Cc2ccc(s2)C(=O)NCCC(C)C)CC1,8.8153085691824
CCn1nc(NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1C,5.599980364934842
CCn1nc(NC(=O)NC2C3CC4CC(C3)CC2C4)cc1C,5.608535588160897
CN(C(=O)NC1C2CC3CC(C2)CC1C3)c1ccc(F)c(F)c1F,7.41907502432438
CN(C(=O)NC1CCCCC1)c1ccccc1,3.890084136976207
CN(C)C(=O)C1CCCN(Cc2ccc(NC(=O)N[C@]34C[C@H]5C[C@](C)(C[C@](C)(C5)C3)C4)c(F)c2)C1,9.154901959985743
CN(C)C(=O)Cn1ccc2cc(ccc12)C(=O)NCc1ccc(CS(=O)(=O)C2CC2)cc1C(F)(F)F,5.546681659952963
CN(C)C(=O)c1cc(O[C@H]2CC[C@@H](CC2)NC(=O)Nc2ccc(Cl)c(c2)C(F)(F)F)ccn1,9.301029995663981
CN(C)C(=O)c1ccc(CNC(=O)c2ccc(cc2)C(C)(C)C)cc1,5.337242168318426
CN(C)CCC(=O)N1CCN(Cc2ncc(s2)C(=O)NCc2ccc(Cl)cc2Cl)CC1,6.681936665037238
CN(C)CCC1(CCCN(C1)C(=O)Nc1ccc(Cl)cc1)c1ccccc1,6.1830961606243395
CN(C)CCN1CCC(CC(=O)N2CCCN(Cc3ccc(NC(=O)N[C@]45C[C@H]6C[C@](C)(C[C@](C)(C6)C4)C5)c(F)c3)CC2)CC1,8.585026652029182
CN(C)CCn1ccc2cc(ccc12)C(=O)NCc1ccc(CS(=O)(=O)C2CC2)cc1C(F)(F)F,7.552841968657781
CN(C)c1ccc(CNC(=O)N[C@H]2C[C@@H]2c2ccccc2)cc1,7.51999305704285
CN(C)c1ccc(cc1)C(=O)NCc1ccc(NS(C)(=O)=O)cc1Cl,7.346787486224656
CN(C)c1cccc(NC(=O)Nc2cccc(OCCCN3CCOCC3)c2)c1,6.619788758288394
CN(C)c1cccc2c(cccc12)S(=O)(=O)N1CCC(CC1)NC(=O)Nc1ccc(OC(F)(F)F)cc1,9.096910013008056
CN(C)c1cccc2c(cccc12)S(=O)(=O)NCCNC(=O)NC12CC3CC(CC(C3)C1)C2,7.522878745280337
CN(C)c1nc(C)nc(n1)N1CCC(CC1)C(=O)NCc1ccccc1C(F)(F)F,8.070581074285707
CN(C1C2CC3CC(C2)CC1C3)C(=O)N(C)c1ccc(F)c(F)c1F,5.735630864948384
CN(CC(O)=O)C(=O)c1ccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,6.698970004336019
CN(CC(O)=O)C(=O)c1cccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)c1,6.638272163982407
CN(CCn1cccn1)C(=O)c1ccc(nc1)-c1cccc(c1)C(=O)NC1CCCCC1,8.698970004336019
CN(OCc1ccccc1)C(=O)C(=O)NC1C2CC3CC(C2)CC1C3,5.494850021680094
CN1C(=O)\C(=C/C=C(C)C)c2ccccc12,5.886056647693163
CN1C(=O)\C(=C\C=C(C)C)c2ccccc12,6.096910013008056
CN1CC(CC1=O)C(=O)N1CCN(Cc2ccc(s2)C(=O)NCc2ccccc2OC(F)(F)F)CC1,8.5654310959658
CN1CC(CC1=O)C(=O)N1CCN(Cc2ncc(s2)C(=O)NCc2ccc(Cl)cc2Cl)CC1,7.305394801066432
CN1CCC[C@H]1C(=O)N1CCN(Cc2ncc(s2)C(=O)NCc2ccc(Cl)cc2Cl)CC1,6.939302159646388
CN1CCN(CC1)C(=O)NC12CC3CC(CC(C3)C1)C2,7.1938200260161125
CN1CCN(CC1)C(=O)N[C@H]1[C@@H]([C@@H]1c1ccccc1)c1ccccc1,7.853871964321762
CN1CCN(CC1)C(=O)c1cc(NC(=O)Nc2ccc(cc2)C(F)(F)F)ccc1F,7.795880017344075
CN1CCN(CC1)C(=O)c1ccc(NC(=O)Nc2ccc(F)cc2)cc1,6.795880017344075
CN1CCN(CC1)C(=O)c1ccc(NC(=O)Nc2ccc(OC(F)(F)F)cc2)cc1,8.154901959985743
CN1CCN(CC1)C(=O)c1ccc(NC(=O)Nc2ccc(cc2)C(F)(F)F)cc1,7.853871964321762
CN1CCN(CC1)C(=O)c1ccc(NC(=O)Nc2ccc(cc2)C(F)(F)F)cc1F,8.397940008672037
CN1CCN(CC1)C(=O)c1cccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)c1,7.449771646944906
CN1CCN(CC1)C(=O)c1cccc(NC(=O)Nc2ccc(cc2)C(F)(F)F)c1,7.920818753952375
CN1CCN(CCCCCOc2cccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c2)CC1,7.939302159646388
CN1CCN(CCCCOc2ccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2)CC1,7.3487219860018556
CN1CCN(CCCCOc2cccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c2)CC1,7.876148359032914
CN1CCN(CCCCOc2ccccc2NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,5.276544327964814
CN1CCN(CCCOc2ccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2)CC1,7.747146969020107
CN1CCN(CCCOc2cccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c2)CC1,7.636388020107855
CN1CCN(CCCOc2ccccc2NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,5.5406075122407685
CN1CCN(CCOc2cccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c2)CC1,8.10790539730952
CNC(=O)CCC1(CCCN(C1)C(=O)Nc1ccc(Cl)cc1)c1ccccc1,8.301029995663981
CNC(=O)c1cc(O[C@@H]2CC[C@@H](CC2)NC(=O)Nc2ccc(Cl)c(c2)C(F)(F)F)ccn1,9.301029995663981
CNC(=O)c1cc(O[C@H]2CCC(CC2)NC(=O)Nc2ccc(Cl)c(c2)C(F)(F)F)ccn1,9.301029995663981
CNC(=O)c1cc(O[C@H]2CC[C@@H](CC2)NC(=O)Nc2ccc(Cl)c(c2)C(F)(F)F)ccn1,9.301029995663981
CNC(=O)c1cc(O[C@H]2CC[C@@H](CC2)NC(=O)Nc2ccc(OC(F)(F)F)cc2)ccn1,9.301029995663981
CNC(=O)c1cc(Oc2ccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2)ccn1,9.301029995663981
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)c(F)c2)ccn1,9.301029995663981
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,7.920818753952375
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(OC(F)(F)F)cc3)cc2)ccn1,9.301029995663981
CNC(=O)c1ccc(CNC(=O)c2ccc(cc2)C(C)(C)C)cc1,5.721246399047171
CNC(=O)c1ccc(OC2CCN(CC2)C(=O)NCc2ccc(Cl)cc2Cl)cc1,8.3767507096021
CNC(=O)c1ccc(O[C@H]2CCC(CC2)NC(=O)Nc2ccc(Cl)c(c2)C(F)(F)F)cc1,9.301029995663981
CNC(=O)c1ccc(O[C@H]2CCC(CC2)NC(=O)Nc2ccc(OC(F)(F)F)cc2)cc1,9.301029995663981
CNC(=O)c1ccc(O[C@H]2CC[C@@H](CC2)NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,9.301029995663981
CNC(=O)c1ccc(O[C@H]2CC[C@@H](CC2)NC(=O)Nc2ccc(Cl)c(c2)C(F)(F)F)cc1,9.301029995663981
CNC(=O)c1ccc(O[C@H]2CC[C@@H](CC2)NC(=O)Nc2ccc(Cl)c(c2)C(F)(F)F)cn1,9.301029995663981
CNC(=O)c1ccc(O[C@H]2CC[C@@H](CC2)NC(=O)Nc2ccc(OC(F)(F)F)cc2)cc1,8.903089986991944
CNC(=O)c1cccc(O[C@H]2CC[C@@H](CC2)NC(=O)Nc2ccc(Cl)c(c2)C(F)(F)F)c1,9.0
CNC(=O)c1cccnc1N1CCN(Cc2ccc(s2)C(=O)NCc2ccc(Cl)cc2Cl)CC1,8.53313237964589
CNC(=O)c1cccnc1N1CCN(Cc2ccc(s2)C(=O)NCc2ccc(OC)cc2OC(F)(F)F)CC1,8.575118363368933
CNC(=O)c1cccnc1N1CCN(Cc2ccc(s2)C(=O)NCc2ccccc2OC(F)(F)F)CC1,8.669586226650809
CNCc1cccc(c1)-c1cccnc1,2.6575773191777934
CNS(=O)(=O)c1ccc(CNC(=O)c2ccc(OCCC(F)(F)F)nc2)c(Cl)c1,7.647817481888637
CNS(=O)(=O)c1ccc(OC2CCN(CC2)C(=O)NCc2ccc(Cl)cc2Cl)cc1,8.2839966563652
CN[C@@H]([C@@H](C)O)C(=O)N1CCN(Cc2ccc(s2)C(=O)NCc2ccccc2OC(F)(F)F)CC1,8.560667306169737
CNc1cc(C)cc(c1)N1CCC(CC1)C(=O)NCc1ccccc1C(F)(F)F,7.494850021680094
CNc1cc(C)cc(n1)N1CCC(CC1)C(=O)NCc1ccccc1C(F)(F)F,7.259637310505756
CNc1cc(C)nc(c1)N1CCC(CC1)C(=O)NCc1ccccc1C(F)(F)F,5.79997073344623
CNc1cc(C)nc(n1)N1CCC(CC1)C(=O)NCc1ccccc1C(F)(F)F,6.795880017344075
CNc1cc(cc(C)n1)N1CCC(CC1)C(=O)NCc1ccccc1C(F)(F)F,6.899629454882437
CNc1cc(nc(C)n1)N1CCC(CC1)C(=O)NCc1ccccc1C(F)(F)F,7.371611069949688
CNc1nc(C)cc(n1)N1CCC(CC1)C(=O)NCc1ccccc1C(F)(F)F,7.3979400086720375
CNc1nc(C)nc(N[C@H]2CCC[C@H](C2)C(=O)NCc2ccc(cc2C(F)(F)F)C#N)n1,8.941953769604718
CNc1nc(C)nc(n1)N1CCC(CC1)C(=O)NCc1ccc(Br)cc1OC(F)(F)F,8.8750612633917
CNc1nc(C)nc(n1)N1CCC(CC1)C(=O)NCc1ccc(F)cc1C(F)(F)F,5.992394450421001
CNc1nc(C)nc(n1)N1CCC(CC1)C(=O)NCc1ccc(OC(F)(F)F)cc1,6.3979400086720375
CNc1nc(C)nc(n1)N1CCC(CC1)C(=O)NCc1ccc(OC)cc1C(F)(F)F,8.823908740944319
CNc1nc(C)nc(n1)N1CCC(CC1)C(=O)NCc1cccc(OC(F)(F)F)c1,6.200659450546418
CNc1nc(C)nc(n1)N1CCC(CC1)C(=O)NCc1ccccc1,6.698970004336019
CNc1nc(C)nc(n1)N1CCC(CC1)C(=O)NCc1ccccc1C,6.698970004336019
CNc1nc(C)nc(n1)N1CCC(CC1)C(=O)NCc1ccccc1C#N,7.096910013008056
CNc1nc(C)nc(n1)N1CCC(CC1)C(=O)NCc1ccccc1C(F)(F)F,5.985339479135497
CNc1nc(C)nc(n1)N1CCC(CC1)C(=O)NCc1ccccc1OC,5.795880017344075
CNc1nc(C)nc(n1)N1CCC(CC1)C(=O)NCc1ccccc1OC(F)(F)F,6.475387541910662
CNc1nc(C)nc(n1)N1CCC(CC1)NC(=O)NC12CC3CC(CC(C3)O1)C2,6.304518323509802
CNc1nc(NC)nc(n1)N1CCC(CC1)C(=O)NCc1ccccc1C(F)(F)F,7.221848749616356
CNc1nc(NC2CCC(CC2)C(=O)NCc2ccccc2C(F)(F)F)nc(n1)N(C)CCN(C)C,7.795880017344075
CNc1nc(NC2CCC(CC2)C(=O)NCc2ccccc2C(F)(F)F)nc(n1)N1CCCC1,7.721246399047171
CNc1nc(NC2CCC(CC2)C(=O)NCc2ccccc2C(F)(F)F)nc(n1)N1CCCCC1,7.508638306165727
CNc1nc(NC2CCC(CC2)C(=O)NCc2ccccc2C(F)(F)F)nc(n1)N1CCN(C)CC1,8.045757490560675
CNc1nc(NC2CCCC(C2)C(=O)NCc2ccccc2C(F)(F)F)nc(n1)N1CCN(C)CC1,8.508638306165727
CNc1nc(NC[C@H](C)c2ccccc2)nc(NC2CCC(CC2)C(=O)NCc2ccc(cc2)C(F)(F)F)n1,7.200659450546418
CNc1nc(NC[C@H](C)c2ccccc2)nc(NC2CCC(CC2)C(=O)NCc2ccc(cc2)C(O)=O)n1,7.619788758288394
CNc1nc(NC[C@H](C)c2ccccc2)nc(NC2CCC(CC2)C(=O)NCc2ccccc2)n1,6.5638373529592435
CNc1nc(NC[C@H](C)c2ccccc2)nc(NC2CCC(CC2)C(=O)NCc2ccccc2C(F)(F)F)n1,7.4089353929735005
CNc1nc(NC[C@H](C)c2ccccc2)nc(NC2CCC(CC2)C(=O)NCc2ccccc2OC(F)(F)F)n1,7.537602002101044
CNc1nc(NC[C@H](C)c2ccccc2)nc(NC2CCC(CC2)C(=O)NCc2ccccc2SC(F)(F)F)n1,7.42021640338319
CNc1nc(NC[C@H](C)c2ccccc2)nc(NC2CCC(CC2)C(=O)Nc2ccc(CC(O)=O)cc2)n1,4.721246399047171
CNc1nc(NC[C@H](C)c2ccccc2)nc(N[C@H]2CC[C@H](CC2)C(=O)NCc2ccc(cc2)C(O)=O)n1,8.102372908709558
CNc1nc(NCc2cc(oc2C)C(=O)NCc2ccccc2C(F)(F)F)nc(n1)N1CCN(C)CC1,8.522878745280337
CNc1nc(NCc2ccc(cc2)C(=O)NCc2ccccc2C(F)(F)F)nc(n1)N1CCN(C)CC1,9.154901959985743
CNc1nc(NCc2ccccc2)nc(NC2CCC(CC2)C(=O)NCc2ccccc2C(F)(F)F)n1,7.443697499232712
CNc1nc(Nc2ccc(cc2)C(=O)NCc2ccccc2C(F)(F)F)nc(n1)N1CCN(C)CC1,7.3872161432802645
CNc1nc(Oc2cccc(c2)C(=O)NCc2ccccc2C(F)(F)F)nc(n1)N1CCN(C)CC1,9.0
CNc1nc(nc(n1)-c1ccccc1)N1CCC(CC1)C(=O)NCc1ccccc1C(F)(F)F,7.494850021680094
CNc1nc(nc(n1)N1CCC(CC1)C(=O)NCc1ccccc1C(F)(F)F)C1CCCCC1,9.0
CNc1nc(nc(n1)N1CCC(CC1)C(=O)NCc1ccccc1C(F)(F)F)N(C)CCN(C)C,7.096910013008056
CNc1nc(nc(n1)N1CCCc2cc(ccc12)C(=O)NCc1ccccc1C(F)(F)F)N1CCN(C)CC1,8.221848749616356
CNc1nc(nc(n1)N1CCN(C)CC1)N1CC(C1)C(=O)NCc1ccccc1C(F)(F)F,5.301029995663981
CNc1nc(nc(n1)N1CCN(C)CC1)N1CCC(CC1)C(=O)NCc1ccccc1C(F)(F)F,7.5934598195660445
COC(=O)CCC(=O)N1CCC(CC1)NC(=O)NC12CC3CC(CC(C3)C1)C2,8.045757490560675
COC(=O)CCC(=O)N1CCC(CNC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,8.207608310501746
COC(=O)CCCC(=O)N1CCC(CC1)NC(=O)NC12CC3CC(CC(C3)C1)C2,8.568636235841012
COC(=O)CCCC(=O)N1CCC(CNC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,8.468521082957745
COC(=O)CCCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,7.291154361951821
COC(=O)CCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,5.7447274948966935
COC(=O)CCCCCNC(=O)NC1CCCCC1,5.494850021680094
COC(=O)CCCNC(=O)NC12CC3CC(CC(C3)C1)C2,5.795880017344075
COC(=O)CCCNC(=O)NC1CCCCC1,5.207608310501746
COC(=O)CCCc1ccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,8.508638306165727
COC(=O)CCCn1ccc2cc(NC(=O)NCC34C[C@H]5C[C@H](C[C@H](C5)C3)C4)ccc12,7.6777807052660805
COC(=O)CCNC(=O)NC1CCCCC1,4.107905397309519
COC(=O)CCc1ccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,8.67778070526608
COC(=O)CNC(=O)NC1CCCCC1,4.154901959985743
COC(=O)CNC(=O)c1ccc(O[C@H]2CC[C@@H](CC2)NC(=O)Nc2ccc(OC(F)(F)F)cc2)cc1,8.522878745280337
COC(=O)Cc1ccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,8.3767507096021
COC(=O)N1CCC(CC(=O)N2CCCN(Cc3ccc(NC(=O)N[C@]45C[C@H]6C[C@](C)(C[C@](C)(C6)C4)C5)c(F)c3)CC2)CC1,8.958607314841775
