smiles
CC(=O)NC[C@](C)(N)C(=O)O
CN(CCF)CC1=CC=CN1
CNC(=S)NCC1(F)COC1
CC1=CC(O)CN(CC#N)C1
CCC(N)(CC)C(=O)NC(C)C
ClC1(Cl)CC1CN1CCCCC1
COCCNCC1=CC=C(C)N1
C=CCCCCCNC(C)CC
CCCCCNCCCOCC
IC1=CN=CC(N2CCCC2)=N1
CC(O)CNC1=CC(F)=CC=C1
O=C(CO)OCC1(CO)COC1
O=C(OC1CCC1)C1=CC=CO1
CN(CCO)C(=O)C(F)(F)CN
CC(=O)COC1=CC=C(C)C=C1
CCCCSC1CCN(C)C1=O
O=C(N1CCOCC1)C1(F)CC1
O=C1NN=CC(NCCO)=C1Cl
CC1=CC=C(F)C(NCCO)=N1
CC1(C)CC(C(=O)NCCO)O1
CC(C)(C)NC(=O)C1CC(Cl)C1
CCC(=O)OCC1=NOC=C1Br
CCCCNC(CC)CC1CC1
C=C(F)C(=O)NC1=CC=CN=C1
COCCOC(=O)NCCCO
CC(C)CCNS(=O)(=O)C1CC1
C=C/C=C/CC(=O)NCCCCl
CC(C)C1=NC=CN=C1N(C)C
CN(C)CC1CC(C(C)(C)C)C1
CCCC1=NC(C(=O)NC)=CS1
CNC(=O)C1=C(C)C(Cl)=C(Cl)S1
CNC(C)CC(F)(F)C(F)(F)Br
CCNCC1=CC(Cl)=CC(Cl)=C1
CCNCC1=CN=C(C(C)C)O1
CCNC(=O)[C@H]1CCC=C[C@H]1N |&1:5,10|
O=C(NO)C1=C(Cl)C(F)=CC=N1
C=CCS(=O)(=O)CC(F)(F)CC
C=CCNC(=O)C1=CN=NN1C
C=CCNCC(OC)C1CCC1
CCC(C)(CC)C(=O)NN(C)C
CC(=O)NNS(=O)(=O)CCCCl
OCC1=CC=C(CNC2CC2)O1
CC(NC1CC1)C(=O)NC1CC1
NNC(=O)C1=CC(Br)=CC=C1F
NNC(=O)C1(NC2CC2)CCC1
NNC(=O)[C@@H]1NCC[C@H](O)[C@@H]1O |&1:4,8,10|
CC(C)CNC(C)C1=CSN=C1
CCN(CCO)CC(O)CCO
CC(C)=CCOC(=O)C1CC1C
C=C(C)CNC1=CC(I)=CC=C1
CC(O)CNCC1=C(Br)C=NN1
CCOCCCNCCSCC
CCCNCC1=NC(C)=C(C)N1
CCCNS(=O)(=O)CCC(Cl)Cl
CCSCCC(COC)COC
NC1=C(C(=O)NNC=O)N=NS1
CCC=CCCSC1CCCC1
CC=CCCN(CC)CCCC
CC(C)(F)C(=O)NC1=NOC=C1
C=CCSCCC1CCNC1=O
CC1=CC=C(S(N)(=O)=O)C(Cl)=C1
NC(=O)C1=CSC2=C1CCOC2
CS(=O)(=O)C1=C(C(N)=O)C=CS1
CSCC1(C(N)=O)CCOCC1
CC=C(C)CNCCOCCO
CCCNC1=NC(COC)=CS1
CC1=NON=C1NC(=O)C(C)C
CON(C)C(=O)CCOC(C)=O
CON(C)CC(=O)C1CC1(Cl)Cl
CS(=O)(=O)NC(=O)[C@@H](N)C1CC1
C#CCNC(=O)C1CNC1(C)C
CCOC1=CC=C(C#N)C=C1Cl
CCONC(=O)N1CC[C@H](O)C1
CCONC(=O)C1=C(Br)OC=N1
NC(=O)CSCC1(CO)COC1
C=C(I)CSC1=NC=CC=C1Cl
CCCOCC(=O)NCC1CC1
CC1=C(C(=O)OCCF)C=NN1
C#CCCCC(C)N[C@H](C)CO
C=CCCCC(=O)NOCC=C
CC1=CC=C(OCC(N)=O)C=N1
C#CCN(C)C(=O)CCC(Cl)Br
BrC1=CC(CN2C=NN=N2)=CS1
IC1=CN(CCOC2CC2)N=C1
OCC(CO)NC1=CC=NC=N1
CCN(C)C(=O)C1=NNN=C1C
CC(O)CSC1=CC=C(F)N=N1
C=C(Br)CCOC(=O)C(C)CC
C=CCN(C)C(=O)CCC(C)C
NCCNCC1=CC(Cl)=CC=C1
CC1=C(CNCCN)C=C(Br)S1
C#CCCCCSCC(F)(F)F
N#CC1(CSCCCO)COC1
CCC(CC)OC(=O)C(C)CBr
CCCCCSCC1(C)CSC1
NC(=O)C(=O)OC1CCNC1=O
CC(=O)NC1=NC(C)=NC(C)=C1
N#CC1=C(C2=CC=CO2)N=CS1
C1=CSC(SC2CCC3CC32)=N1
COCCN(C)C1=NSC(N)=N1
C/C=C(\C)C(=O)NCCOCC
C=CC(C)C(=O)OC1CC=CC1
O=C(NCCF)[C@H](O)C(F)(F)F
CCC1=C(CNCCF)OC=C1
CC=CC1=CN(CC(F)F)N=N1
O=C(OCC#CI)C1CC12CC2
CC(C)C(CO)NCCCCO
COC(=O)C(F)C1=CC=CC=C1
CC(O)CCNCC1(C)CSC1
CCC(O)CNCC1=CSC=N1
CN(C[C@H](O)CO)C1CCSC1
CC(C)N1N=C2CCSC2C1=O
C=C(Br)CN1CCC(CN)CC1
C=C(C)CNC(=O)C(C)(C)NC
CC(C)C(=O)N(C1CC1)C1CC1
CC(C)CN(C)CCS(C)(=O)=O
NC(=O)NNC(=O)COCCF
CC1=C(Br)C(CSCCN)=NO1
COCC1=C(CN(C)C)N=CO1
CNC1=CC=C(Cl)C=C1C(=O)O
CNC(=O)C1(C(=O)O)C=CCC1
CCCCCCCCC(=O)NO
COC1=CC=CC(N)=C1C=NO
COC(=O)CNS(=O)(=O)C(Cl)Cl
CNC(=O)CNCC1=NSC=N1
CCC1=NN=C(NCC(N)=O)S1
CONC(=O)C1C(C)(C)C1(C)C
CONC(=O)CC1CCC(C)C1
CON=C(C)CC1CCC(=O)N1
CONC(=O)C1CC[C@H]2CC[C@@H]12 |&1:8,11|
CC1(CNC2CCC2)CCCS1
CC(O)C(C)(O)C(=O)N1CCC1
O=C(C=C1CC1)N1CC[C@H](O)C1
N#CC(C#N)NCC1=CON=C1
C1=C(C2CC2)C=C2C=NNC2=N1
CN(C)C(=O)CNCCC(N)=O
CC1(C(=O)NC2COC2)CCO1
CCCCCCN1C=CSC1=O
C=C(CN(C)C1CC1)OCOC
CN(C)C(=O)CCNC(=O)CN
CC1CC1NC[C@H]1[C@@H]2CCC[C@@H]21
NCCC(=O)NCC1=NC=CS1
CCC(=O)N(CC)CC(C)C#N
O=C(C=C(Br)Br)N1CC(F)(F)C1
C=CC1=CC=CC(C2CCC2)=C1
CC(C)NC(=O)CSCC(N)=O
C=CCOC(=O)CN1CCCC1
CCC(C#N)NCC1=NOC=C1
ClC1=NN=C(N2CC3CC3C2)S1
CC(C)CCN(C)C1=NSN=C1
C[C@H](N)CCNC1CCN(C)C1
CC(F)(F)CN1CC2CCC1C2
CNNC(=O)C(=O)NCC(F)F
C=CCN1N=NN=C1SCOC
CC(=O)N1CCCC2CCCC21
CN(C)C(=O)N(C)C(C)(C)CO
ClC1(CSC2CCOCC2)CC1
C=C(Br)CNC(=O)C1(C)CC1F
CCOC(=O)C1CCCN(C)C1
CCCN(C)C(=O)NC1CC1C
C=CCC(C)NC[C@@H]1CCNC1
CC(=CCN)C(=O)NCC(C)N
CC(C)CCNCC1=CNN=N1
CNCCNC(=O)NCC(C)C
COCCCSCC1(C)CSC1
CN(CCN)C1=CC=C(Br)C=N1
CCN1N=CN=C1N1CC(O)C1
CSCCCN(C)CCCSC
C#CCNC(=O)NC(C)(C)CN
C#CC(C)(C)NC1=CN=CC=N1
CC[C@H](C)NC(=O)C1C=CCS1
N#CC1(NCC2=CCCC2)CC1
FC1=CC=NC=C1C1=NNC=C1
COCCN1CCC(C(N)=O)C1
CN(C)CC(N)C(=O)NC(=N)N
CSCCCC(=O)OC1CCC1
O=C(NC1=CC=NN=C1)C(F)F
C=C(C)C(=O)N(C)CC(C)CC
[2H]C([2H])([2H])N(C(=O)C1CC(=O)CCO1)C([2H])([2H])[2H]
CC1=NN=C(NC2CCSC2)S1
CCCONC1=NC=NC=C1I
CC(Cl)(Cl)C(=O)NC[C@@H](O)CO
CC1=C(C(=O)OCCO)OC=N1
[2H]C([2H])([2H])N(C)C(=O)C1=CN=C(CC)O1
[2H]C([2H])([2H])N(C)CC1=C(OC)C=C(Br)N1
[2H]C([2H])([2H])N(C)C(=O)CC(C)C(C)(C)N
C=C(CCC#N)CNCC(F)F
C=C(C)CCCCN1CC(F)C1
CC(C)CC(=O)N1CCC[C@H]1C
CC1=NC(NC(=O)CN)=NN1C
FCCCNC1CC(CCCl)C1
CC1(N)CC(NCC(F)(F)Br)C1
CNCC1=CSC(C=C(C)C)=C1
CN1C=NC(C2=CCOCC2)=C1
C=C(C)C1=C(Cl)C=C(Cl)C(C)=C1
CC(CN(C)C)C(=O)OCCO
CC(=O)C(=O)CN(C)C(C)CN
CS(=O)(=O)NCC1(N)CCOC1
CSC(=O)CN1C=C(C#N)C=N1
C#CCCNC(=O)[C@H]1CCN1C
CCOC1=CC=CC2=C1CCC2
C[C@@H](O)[C@H](CO)NCC(C)(C)F
CC(N)(CO)C(=O)NOCCO
CC(C)(C)CCOC(=O)CCF
CCCC1CCC(=O)N(C)C1=O
CC(C)C(O)CNCC1(O)CC1
CC(C)(F)C(=O)NCC(Cl)=CCl
CC(CCN)NC(=O)CCCN
CN(C)C(=O)CS(=O)(=O)C1CC1
C1=CN=NC(N[C@H]2CCOC2)=C1
CCSC(C)(C)C1=CC=CC=C1
C#CC(C)NS(=O)(=O)CC(=C)C
COCCN1CC(CO)CC1C
NC(=O)NCCCC1CCOC1
C(=NOC1CCC1)C1=CC=CO1
COCCONC1=CC=NC=N1
O=C(CC1CCO1)N1CC=CC1
C#CCC(CO)NCCSCC
COCC(O)C(=O)N(C)CCF
CCN1N=CN=C1C1=CNC=C1
CC1(NS(=O)(=O)CCCO)CC1
C[C@H](CN)NCC1=CSC(Cl)=C1
CN1C[C@@H]2C[C@H]1CN2CC(N)=O
CCOCCONS(=O)(=O)CCl
CN1C=CC(S(C)(=O)=O)=CC1=O
CSCCNC(C)CCCCCl
CC1=NNN=C1C(=O)OC(C)C
COC(C)CNC1CCNCC1
CN(C(=O)OCCF)C1CCC1
CSC1CCN(CC#CI)CC1
NCCCSCC(=O)NC1CC1
C1=NC=C(CNCCC2CC2)S1
CC(I)=CC(=O)NCCCC#N
CC#CCN=C(N)NCC1CC1
C=CC(C)NC(=O)COCCN
COC[C@@H](C)NC(=O)C=C(C)C
CC(C)(CCl)NCCS(N)(=O)=O
CC(C)(N)CSCC1(F)CCC1
CCOC=CC(=O)NCC(N)=S
C#CCCCNC1CCCC1O
CC1(CNCC2CCCS2)CC1
C=C(Cl)CNCC1=CC=CN=N1
C=C(C)CCNC(CO)C1CC1
CO[C@@H](C)C(=O)NC(CF)CF
C[C@H](CO)NC(=O)N[C@H](C)CF
C[C@H](CF)NCC1C2COCC12
CCCC(=O)NC(C)C(C)SC
C=C1CC(NC(=O)C(C)(C)F)C1
CNC(C)C(=O)NC1CC(C)C1
CON(C)C(=O)NC1=NSN=C1
C=C(F)CNC(C)C(C)CCCl
CCN1CCC1CNC1CNC1
OC1CC(NCCCC2CC2)C1
C[C@H](CF)NC(=O)NC1CSC1
CCC#CCNC(CN)COC
C=CCOC(=O)NC1=CSN=C1
CC1=CC(CS[C@@H](C)CN)=CS1
C[C@H](N)CSC1=NC=C(O)C=N1
CCC(CF)NCCC1CNC1
OCCC#CCNC1=NC=CS1
CSCCC(C)NCC#CCO
CC(F)CNC(=O)C1(N)CCC1
CNC(=S)NC(C(C)C)C1CC1
FCCCNC(=S)NCC(F)Cl
CC(C)OCCNC(=O)[C@@H](C)F
CCC1=CN(C(CC)CO)C=N1
CNCCSC(C#N)C(C)(F)F
C[C@@H]1CCN1C(=O)C1=CC=CO1
O=C(CC(Cl)Cl)N1CCCSC1
CC(C)OC(=O)C1=CNC(=O)S1
CCN1C=CC(C2CC2)=NC1=O
CC1(C)CN(CC#CI)C1(C)C
C[C@@]1(CO)CCCN1C(=O)CN
CCN(CCCF)CCCCCl
O=C(C=C1CC1)N1CC2CC1C2
CC1(C)CC(CO)N(CCN)C1
CC(=O)OCCC(=O)OC(C)C
COCCOC(=O)C=C1CCC1
CC(C)COC(=O)C(F)(F)CO
C#CCC(O)C(=O)OCC(C)F
C=CCC(C)NC(=O)OCCC
OCC1=CC=C(C2=CN=CS2)S1
CCSCCCN(C)CCCN
CC(CCO)NCC1=CC=NS1
CCSCCCN(C)C(C)CO
C=C=CCCN1N=C(C)SC1=O
NC1=CC(SC2CC2)=NC=C1Br
CC(C)C(C#N)CSC1COC1
CNCCC(=O)NOCC(C)N
CCSC(C)C(=O)NOCCN
C=C(I)CC(=O)NC1(C)COC1
C#CCONC(=O)C1=NON=C1
CC1=CSC=C1NC(=O)CON
CC1CC(CSC2=CSC=C2)C1
CC(C)(Br)C(=O)NN1C=CC=N1
CC1=C(C)SC(C(=O)N(C)N)=C1
CN(N)C(=O)[C@H]1CC(C)(C)CN1
CC1=NC=C(C2=CSC(C)=C2)O1
CC(C)(NC(=O)/C=C\Br)C(=O)O
CC(C)N(N)C(=O)C1CCCC1
O=C(COC(F)F)N1CC=CN1
[2H]C([2H])([2H])ONC1=NC=C(OC)C=C1F
[2H]C([2H])([2H])ONC(=O)C(CC=C)N(C)C
CC#CC(C)NCCC(C)CC
C=CCCN(C)CC1=CC=NS1
C#CC1CCCCN1CCCN
C=C(C)CCSCCOCCO
COCCOC(=O)CCC(Cl)Cl
[2H]C([2H])([2H])OC(=O)C(C)(C)C1CCCO1
CC(=O)N1CCN2N=CC(Br)=C12
OCCN1CCCCC1C1CC1
CC(CN)C(=O)NCC(Cl)(Cl)Cl
CCC(COC)NCC=C(Cl)Cl
CCC(CSC)NC1(CN)CC1
CNC1(CC(N)=O)CCCCC1
CSC[C@@H](O)CNC(=O)C1CC1
CSC(C)CNC(C)C1(Cl)CC1
CSCC1=NC(C(C)(F)F)=CS1
C[C@@H](F)C(=O)NCC1(C)CNC1
CSC1CCN(CC[C@H](C)N)C1
COC1=CC2=C(C=C1Br)NN=C2
CC(Cl)=CCSC1CCCOC1
C=CCC(=O)NCC(CC)CO
C=C(CF)C1=C(F)C=CC=C1C
CNC1CN(C2=NC(C)=CS2)C1
CN(C/C=C/CN)CC(C)(C)N
CCCN(CCCN)CC1CC1
CC1CN(C(=O)CO)CC(C)N1
NC1CN(C(=O)C(N)C2CC2)C1
CCC(CC)NC1=NN=C(C)N1
N#CC1(CSC2CCSC2)CC1
C=C(C)CN(C)C(C)CCCC
CC(CO)SC[C@H]1OCC[C@H]1C |&1:6,10|
CC1=CC=C(Cl)C(SC(C)C)=C1
C=C(C)CC(CO)NC1CNC1
CC1CCN(CC2CCC2)C1C
CC(C)(N)CSCC1CCNC1
NCCNC1(CCO)CCOC1
CSC1CCC1NCC1CNC1
FCCN1CCN(CCF)CC1
CC=CCONC1=CC=NC=N1
C#CCCONC1=NC=C(I)S1
CON(C(=O)NCSC)C(C)C
CN(CCC1CC1)C(=O)CCO
NC[C@H]1C[C@H](NCCC2CC2)C1
C=CC1(NC(CN)CF)CCC1
CCNNC(=O)C1=CSC(=O)N1
CC(C)NNC(=O)C1=NSC=C1
CSC=CC(=O)N(C)CC(C)N
C#CC(CC)NC1CCCNC1
FCC1CCN1CC1=NN=CN1
CC(SCC1CCCN1)C(N)=O
CCOCCN(C)CC(O)CN
CCCSCC(=O)NCCON
CN(CC(=O)O)C1CNCC1F
CSCCC(=O)N[C@H]1C[C@H](C)C1
CC#CC(C)N1CCC(C)(F)C1
CO[C@H]1C[C@@H](NC2CCOC2)C1
C#C[C@H](C)NC(=O)CS(C)(=O)=O
C[C@]1(O)C[C@H](NC2=NC=CS2)C1
C#CCOC(=O)C1(OC)CCC1
C1CSCC(CNC2COC2)O1
C=CC(CN(C)CCCF)OC
C[C@@]1(N)CCN(CC=CCO)C1
C=CCC1(NC(C)CC)CNC1
C#CC(C)(C)C(=O)N1CC(C)C1
CC(CSCC#CCO)C1CC1
C=C(C)CN1C[C@@H](F)C[C@H]1CN
O=C(COC(F)F)OCC1CS1
CCNC1=CC=C(Br)C(C)=C1F
FCC1(CNCC2CSC2)CC1
CC[C@H](N)CNCC1(F)CCC1
CO[C@H]1CN(CC#N)C[C@H]1OC
CCC(COC)NC1(CC)CC1
C[C@@H](N)CC(=O)N1CC2(CC2)C1
O=C(OCCF)C1=C(F)C=CO1
CC1(CO)CN(CC2CNC2)C1
CC(CCN)N1CCC=C(Br)C1
CCSCS(=O)(=O)C1CCOC1
CC(O)COC(=O)C(F)=C1CC1
CC1CCC1NCC1=NSC=C1
CCN(C)NC(=O)C(C)CNC
CC(F)CCNC(=O)OCCF
CCC1CCN1S(=O)(=O)C1CC1
CC#CCSC1=NN=C(CO)S1
CCOCC(O)CSCCCF
CC1CN(CC2=NOC=C2)C1C
C=C(C)CNC(C)C1=COC=N1
CC1=COC=C1C1=CC=C(Br)S1
O[C@H]1CNC[C@@H]1NC1CCCC1 |&1:1,5|
CCCOC(=O)N1CC(CF)C1
COC(=O)N1C[C@H](F)[C@@H](OC)C1 |&1:6,8|
CC(C)N1C[C@H]2NCCO[C@H]2C1 |&1:5,10|
CCCN1[C@H](CO)CC[C@H]1CO |&1:4,9|
CCCC(=O)NOCCC(F)F
COC(=O)C1=C(Br)C(Br)=CC=N1
COCCC1(NC2COC2)CC1
CCSCC(=O)NCC(O)CF
CC(=O)N1CC[C@H]2CCCC[C@H]21 |&1:6,11|
CCOC(=O)C(C)(OC)C(=O)O
C/C=C/C(=O)OCC(C)(C)OC
CC#CCNC(C)(CC)C1CC1
CC=CC=CCNCC(C)CC
C=CC(C)CC(=O)OCC=CBr
NCC1=NC(C=CC2CC2)=CN1
N[C@H]1CC[C@@H]1NC1CCCOC1 |&1:1,4|
CC=CCNC1=CC=C(I)C=N1
CC1CC1(C)NCC1OCCO1
C#CCCCN(C)CCC(C)O
CCC=C(C)C(=O)N=S(C)(N)=O
CNCC(C)NCC1=NN=CS1
O=C(CCBr)NCCOC1CC1
C=CC(C)(C)CNCCC(N)=O
CCOC(=O)CN[C@@H]1CNOC1
C[C@@H](F)C(=O)N[C@]12CCC[C@H]1C2 |&1:6,10|
CC(=CBr)COC(=O)C(Cl)=CCl
CC[C@H]1C[C@@H]1CN(C)C1CSC1 |&1:2,4|
CN(C(=O)C=C1CC1)C1COC1
CC(N)C(=O)N1CC=C(Br)CC1
CC(CO)CSCC1CC(N)C1
CC1=CN=C(C2CC2(F)F)N=C1
CN(CC(CO)CO)CC1CC1
C#CC1CCN1CCCC(=C)C
CNC(=O)N[C@H](C)CS(N)(=O)=O
C#CC1CC(NC[C@@H](N)CC)C1
CCCSC1=NN=C(C)C(C)=N1
NC1=CSC=C1C1C2CCCC21
CCC1(F)CCN(CC(=O)O)C1
O=S(=O)(CC1CC1)NCC=CBr
NC(=O)C1=CC=C(C=C(F)F)S1
NCC#CC(=O)N[C@H]1CC[C@H]1F |&1:7,10|
C=CCCC(=O)NCC1CC1=C
CO[C@@H](C)[C@H](C)NC1CCNC1
CNC(=O)C(=O)N1CC=C(F)C1
CC1(C2=CN=C(F)C(N)=C2)CC1
C[C@H](N)CCN1CC2(F)CC1C2
CCCC(CO)NCCC=CBr
[2H]C([2H])([2H])NNC(=O)CCC(C)(C)OC
C1=NN=C(C23COCCC2C3)S1
O=C(O)C(CCF)NCC=CCl
OCC=CCNC1(CF)COC1
CC[C@H]1C[C@@H]1C1=NN(C)C(N)=C1 |&1:2,4|
CCOCC(=O)NC(CN)CO
CCC(NCC(C)=O)C(C)(F)F
CC(CN)N[C@H]1CNC[C@H](C)C1 |&1:5,9|
C=CC(C)CNS(=O)(=O)C(Cl)Cl
C=CC1(C2=NC(C)=NN2C)CC1
CC1=NC(CO)=C([C@@H]2C[C@H]2C)S1 |&1:7,9|
CC1CC(CSC2=NC=NS2)C1
C=C(Br)CN1CCC1(CO)CO
ClC1CC1CNCC1=CN=CS1
CCC(C)SCCOC1CNC1
O=C1CCC1OC(=O)C1(I)CC1
CC(F)(F)SCC1CCC1(F)F
CC1(NC2CC2)CC2(CCC2)C1
C#CC1(NC(=O)[C@@H](C)O)COC1
C=C(C1=NC=C(F)C=N1)[C@@H](C)O
OC1(CCSCC2CCC2)CC1
CC1=C(CNC(C)CO)N=NN1
CCCC(C)NCC(C)(F)CN
CCNCCSCC(C)(C)C#N
C#CCCC1CCN(CC)CC1
C#C[C@@H]1[C@H]2CN(CC#CI)C[C@@H]12
O[C@H](CF)CN[C@H]1C[C@@H](CS)C1
CC(C)N1C=C(C(C)(C)C)C=N1
COC1(CN(C)C(C)CN)CC1
CNC(=O)C1C=CCN1CC#N
CSCC1(NCCC#N)CCC1
C=C1CC(C)(NS(=O)(=O)CF)C1
CN(CC1CC1Cl)C(CF)CF
CC(C)C(=O)CN(C)CC(F)Cl
CC#CC1CN(C[Si](C)(C)C)C1
CC/C=C(\C)CNS(=O)(=O)CC
CSCCCNC1(CSC)CC1
CS(=O)(=O)NC1CNC2CC1C2
CC(C(=O)O)C(=O)NCC(F)Br
CN(CC1=NC=CS1)CC(F)Br
C#CCC(CC)NCC#CCC
CC#CCCCCNCC(Br)Br
CCOC(=O)CNC[C@@H]1C[C@H]1F |&1:8,10|
[2H]C1=CC=CC(OCC(C)OC)=C1
CNC1(CO)COCC12CCC2
CC(NCC#CI)C1=NSC=N1
CC1=CC(O)CN(CC(C)C)C1
CCCCCN1C[C@H](O)[C@@H]2C[C@@H]21 |&1:7,9,11|
CC(C)NC(=O)C1CCCCCN1
CCC1(C)C=C(C(=O)NC(C)C)C1
C=CCCC(=O)NC1=NC=CC=N1
COCCS(=O)(=O)N1CCCCC1
CC(C)OC(=O)N1CCCCCC1
COCCNC(=O)C1CCCOC1
COCCNC1=NC(Cl)=NC=C1N
