pKd
2.862398
2.251325
2.882841
3.38329
3.875803
3.014341
3.450097
4.330391
4.469229
3.652377
3.251171
3.801992
3.133921
4.641203
2.741325
3.141736
3.808101
4.13756
3.170855
3.787259
3.371408
3.944353
3.135741
4.12289
3.801829
3.468457
3.47402
3.91357
2.885662
3.676707
3.315513
3.593513
3.686265
2.786559
3.6675
2.503473
2.627082
3.091895
3.943113
3.911714
2.80602
3.579248
3.480551
3.602132
3.123269
3.629861
3.570981
3.50682
3.75104
3.226376
3.472465
2.873846
4.359799
3.963778
3.623112
3.637716
3.068709
3.665103
4.035371
3.729287
4.240279
3.925231
2.430506
3.283391
3.47844
2.442006
3.608033
3.885009
3.761779
3.654089
3.306466
3.539571
2.578526
3.642311
2.922748
2.239479
3.004937
2.599302
2.57498
2.937212
4.563833
3.632253
4.040812
3.591698
3.617505
3.070797
2.850119
2.783946
3.831686
3.030138
3.513422
4.244448
3.423515
3.24353
2.80122
3.088841
4.156884
3.707153
4.190979
3.474458
3.752898
2.729552
3.421169
2.56219
3.369706
3.286023
3.535273
3.672675
3.638778
4.445852
3.440948
3.695874
4.320312
3.565037
3.632047
3.295194
4.333718
3.119566
3.510631
2.700556
3.341048
3.281593
3.107935
4.047641
4.395079
3.207118
3.709055
4.003936
3.913129
3.888703
4.388391
4.061839
3.368811
3.482388
4.234043
2.540405
3.908296
3.876536
3.541342
2.850192
4.722154
4.327906
3.744618
3.515792
4.094261
2.912707
4.273593
3.576462
3.506583
3.199509
3.661758
3.572451
3.21323
3.756036
3.681797
3.361325
2.658508
3.260405
3.64023
3.700785
3.710924
3.755801
3.306923
4.100288
3.690029
3.551424
3.08456
3.761266
3.915745
3.561177
3.69681
3.135731
3.409964
2.801908
3.541806
4.615257
3.256014
3.545315
4.465849
4.251029
2.543775
4.031402
3.526629
3.604194
2.790575
2.922427
3.913871
3.43841
2.948071
4.014769
3.185445
2.958243
4.001353
3.938715
3.70011
2.961833
3.891552
3.332996
3.423
3.726853
4.117016
2.96738
3.175914
3.425665
3.410813
3.338538
3.872994
4.089231
4.564186
3.2516
3.423792
2.790809
3.249123
2.919048
3.918279
4.202484
3.527317
3.845439
4.271859
3.047421
3.830945
3.678488
3.451581
3.661944
2.411644
3.620354
2.949585
2.924274
3.62455
3.120486
2.913736
4.13326
3.315149
2.689374
2.934624
3.06586
3.407323
3.214978
3.401782
3.856113
4.121969
3.031178
3.744203
3.383548
3.97113
3.54453
3.616832
3.009971
4.180337
3.773452
2.583581
3.998525
4.602676
4.437096
3.688104
3.988069
3.385251
2.838051
2.989163
3.875433
4.318248
3.325559
3.267519
4.621528
3.6745
4.218404
4.031015
3.185586
3.660346
3.441168
4.162775
3.609939
3.059456
3.827151
4.212964
4.426175
3.656197
3.448234
4.013715
3.37802
3.16492
2.362724
3.446097
4.001781
3.850754
3.135956
2.606663
3.326248
3.675251
4.089261
4.500465
3.53297
3.918229
4.13252
3.714807
3.450715
3.386716
3.010258
4.074907
2.538207
4.092755
2.722814
3.947291
3.986112
3.714709
2.888653
4.028797
3.684585
3.108824
4.110641
3.2859
3.538664
3.915602
2.547358
4.281347
3.297944
4.221655
3.263314
3.927491
4.153297
3.296259
2.911752
3.901523
2.591776
4.034128
3.53901
3.144371
3.223814
3.65149
3.290187
3.916466
3.258238
3.231798
3.425772
4.355168
3.724558
2.919764
3.482324
3.658339
2.545716
3.555024
4.057817
3.75329
3.185797
4.048063
3.607248
3.403056
3.237079
3.284831
2.925386
3.55128
3.250227
2.594556
3.58395
4.090468
2.643123
2.584373
3.520999
2.592209
4.149001
3.569441
2.797427
4.297557
3.161545
3.299244
3.066126
3.292416
3.803172
2.712396
2.93384
3.604983
4.394521
4.065798
2.61555
3.321958
3.018521
3.318672
3.698353
2.824244
3.564521
3.038929
2.956947
3.336115
3.65218
3.004728
3.488911
3.357965
3.371805
3.191075
2.89454
4.267569
3.480816
4.00832
3.455487
4.075682
3.594299
3.375258
4.791525
3.036779
2.838849
2.851074
4.11471
3.648078
2.762073
2.75842
3.570864
3.426242
3.343676
4.481688
3.556422
2.232536
3.113507
4.037169
3.64075
4.440459
4.283771
3.361504
4.258927
2.54717
3.275179
4.333964
3.409996
3.804551
3.331534
3.615325
3.077413
3.532428
3.614692
3.250912
2.586481
3.253135
4.268728
3.797379
3.903118
3.961264
3.593161
3.959558
3.302367
3.519868
4.613792
4.560951
3.784331
3.498935
3.199694
3.837298
2.942392
4.003466
3.227222
3.264432
4.071634
3.908059
3.886933
3.349597
3.779101
3.525524
3.521292
3.40187
2.994302
3.825791
2.986299
3.717862
2.823018
3.601158
2.631153
3.602359
3.002814
3.601811
3.439635
3.25375
4.161275
4.095852
3.162874
3.593705
4.219638
3.694866
2.524086
4.598679
4.108558
3.439451
4.313578
3.40261
2.917236
3.597619
3.138411
3.277966
3.490924
3.12456
4.170283
3.802467
3.140189
4.260097
3.759184
4.147834
3.628915
3.497781
3.274047
3.374793
3.681398
3.5994
3.21928
2.996637
4.063037
4.287696
3.816172
3.824469
4.133851
3.757174
3.964113
3.006336
3.830345
3.350868
2.912347
3.607288
3.938832
3.140845
2.651742
2.870722
3.047093
3.146455
3.941767
3.818303
3.735253
3.387598
3.455216
3.322105
2.632433
3.263885
2.652592
3.480819
3.5875
3.381577
3.233699
4.040784
3.281897
3.034274
2.885268
3.001984
4.173056
3.898206
3.629976
4.361089
2.79086
3.845223
3.215151
3.698598
3.845916
4.670991
2.5518
3.114489
3.970154
3.192636
3.713365
3.206074
3.501873
2.801963
2.591637
3.274906
3.753873
3.692777
3.212164
4.522508
3.727665
3.480666
1.920564
3.004409
2.644436
4.512688
3.684037
2.49866
3.72526
3.41658
3.505727
3.099849
3.539881
3.186432
2.978736
3.614505
3.990015
3.112914
3.60506
3.904042
4.097703
2.976455
3.608165
3.728457
4.188836
2.975044
3.706493
4.115605
3.428979
3.487801
3.445083
4.04413
2.980531
3.733881
2.574926
4.159154
2.974839
3.464842
3.259424
3.776137
2.967108
2.841684
3.798469
3.070796
2.96745
2.933607
3.381588
3.926751
2.545636
3.427374
3.735789
3.044605
2.966679
3.001088
3.146248
4.096302
3.4681
3.291639
3.025914
3.395146
3.11568
4.098496
4.221045
3.710571
3.39543
3.322554
3.686617
3.9235
3.221073
2.750366
3.922226
4.365547
2.885232
3.346207
3.54697
3.685948
3.30652
2.75497
3.890025
3.264941
3.14695
2.901424
3.628306
3.76558
2.800139
3.668345
3.923176
2.658526
3.468908
3.335793
4.032136
3.520792
4.007655
3.058103
2.655777
3.903689
3.221
3.28527
3.465726
2.760426
3.533505
2.903248
2.427414
3.957275
3.544775
3.249725
3.806773
3.360686
2.853392
4.996958
4.243192
3.786838
3.633506
3.061294
3.624501
4.730207
4.008802
4.148155
3.406673
3.388995
3.302044
4.447403
3.428535
3.553271
3.889754
4.071289
3.119712
2.901655
4.062413
3.418837
2.999475
3.549544
3.185324
3.533682
2.829171
4.114756
3.325248
2.648534
4.579897
4.126186
4.052622
3.714768
3.408728
2.546719
3.795412
3.430127
3.261351
2.638541
3.549295
4.066131
3.414141
3.669604
3.481261
3.800383
3.362045
3.446067
3.753501
3.794584
4.533532
3.527349
3.406543
4.037032
3.193114
3.154781
3.526994
3.837148
3.889109
3.656025
3.16098
3.196155
3.412752
4.046597
2.77807
2.99438
4.570369
3.882754
4.677667
3.368878
4.004081
3.657687
2.046323
4.19202
3.001448
3.35862
4.509533
3.608187
3.604336
3.951695
3.353208
3.749301
3.926402
3.963904
3.323818
3.683483
3.368379
3.37494
3.419901
2.896113
3.758546
2.792261
3.591791
3.457266
3.485309
3.942143
4.187094
3.004829
4.796242
3.3981
3.542461
3.570145
3.289371
3.446883
3.792147
3.135618
2.903244
3.484411
4.635349
3.784097
3.128882
3.875294
3.777317
2.322778
3.875795
3.212634
3.624123
3.775874
3.197065
3.827671
2.87666
3.178922
3.803105
3.89234
3.570551
2.628129
3.196951
4.242773
3.242822
3.817445
2.742115
3.610514
3.385078
3.859887
3.519612
4.874904
3.76464
3.104699
3.821444
3.228233
2.818482
3.81887
3.294473
3.450921
3.481377
3.747154
3.009683
2.792138
3.451888
2.493154
4.578201
3.83955
3.030887
4.368988
4.312351
2.647568
3.969945
3.85114
3.114066
3.254945
3.6701
3.795686
2.637589
4.129874
3.298488
2.611879
3.656541
3.16242
3.663071
3.781098
3.550252
3.323467
3.890569
4.328213
3.187124
3.684746
2.620217
3.305144
3.098973
2.621204
2.935751
3.720246
4.314929
4.30612
3.578286
3.601562
3.248344
3.620196
3.405141
3.500985
3.612677
3.502054
3.576429
4.092444
3.524788
3.799485
2.800792
3.257075
3.524606
3.257453
3.448143
2.968269
3.519883
4.350958
2.239798
3.309637
3.76488
4.008993
3.190822
3.757708
2.652293
2.976886
3.142726
3.232897
3.055301
3.448595
3.462054
4.644549
3.74074
3.303365
4.238079
3.429122
3.906992
2.653776
3.169348
3.37625
3.264375
3.625471
3.490115
3.615439
2.757067
3.005317
3.102859
2.943494
3.240257
2.803392
3.858842
2.304044
3.831632
2.498656
3.982072
3.038809
4.714431
3.278855
4.195779
2.934803
3.030872
3.407368
3.484107
2.957221
3.558045
3.715175
3.455466
4.842581
3.173686
3.586421
3.650013
3.227384
3.949164
3.371355
3.736249
4.033584
3.271797
3.678123
3.55884
3.331568
3.720606
2.894649
4.044313
4.046449
2.66008
4.385684
3.334395
3.889017
4.172648
3.680298
3.695613
4.209603
3.590593
4.21526
4.420397
3.299108
3.674628
3.993866
2.796659
2.82995
3.671583
2.5541
3.330535
3.566502
4.456562
3.622861
3.482572
3.167061
3.6679
3.740038
3.17425
4.428527
2.307621
3.352581
4.136979
2.971347
3.61788
3.762406
3.593128
3.858184
3.446534
3.614584
3.900826
3.320929
3.518702
2.02082
4.040293
3.35045
3.747325
3.142453
2.60854
3.112317
3.406667
3.726818
3.786223
2.855534
3.106253
3.437452
4.781248
3.90138
3.461486
3.644402
2.943557
4.721127
2.603578
4.37941
3.541689
3.855113
4.450203
3.660618
3.810653
4.082426
2.76992
3.899804
4.034533
3.262943
3.428153
3.107976
3.827461
3.610241
3.649781
3.561949
4.045247
4.003451
3.856053
3.245325
3.735225
3.412079
4.115282
3.513904
3.901732
3.098092
3.842842
2.348369
4.345799
4.465237
3.13766
3.927653
4.037691
3.599966
3.223742
3.933789
3.802214
3.599449
2.768046
2.936846
3.818657
3.199178
3.954828
3.844518
3.464084
3.601332
3.404788
3.469869
3.557866
3.644987
4.225991
3.473438
2.931612
3.605476
3.505869
2.895354
3.835468
4.107043
3.755498
2.287407
3.481993
3.805496
3.574048
3.139232
4.091307
4.245655
4.108503
3.827296
3.390781
3.267022
3.125497
4.16923
3.959835
4.330975
3.651437
3.454467
4.076758
3.445849
3.569766
3.632063
2.81331
3.989219
3.89994
3.206318
3.306519
3.607904
2.997055
2.944814
3.350903
2.809623
3.728379
3.380427
3.500141
3.097276
2.637987
2.937319
3.468211
3.760705
3.465959
3.275498
3.482919
3.116563
3.284026
3.356037
3.356298
3.490591
3.530071
3.769835
3.135204
4.171263
3.8192
2.837836
3.978429
3.924661
3.989583
3.811369
2.985843
3.42291
4.16788
2.157132
3.808118
3.81648
3.4743
2.931424
4.411657
3.638804
3.138691
3.421149
4.125904
3.871199
4.314392
3.448267
4.091267
3.171182
2.643236
3.814383
3.793212
2.903252
3.902515
3.186497
2.693848
2.094631
3.804283
2.849707
3.59546
3.001399
3.530029
4.377488
4.064896
3.577844
3.428365
2.40315
2.817592
3.259702
3.330304
3.124562
3.832529
3.664257
3.363514
3.962958
3.294081
2.521058
3.464194
3.484294
4.027787
2.815446
2.749422
3.416099
2.56194
4.172546
3.298647
2.682733
4.056896
3.538205
3.575597
3.409817
3.451741
2.992722
4.37424
4.392808
3.819839
4.332289
3.22485
3.359792
2.573836
3.308976
3.766504
3.353872
3.063346
2.683386
4.083701
3.221362
3.470506
3.192355
2.383768
3.560897
3.204093
4.597445
3.67985
3.338709
3.010684
4.353731
3.792847
3.232194
3.584681
2.954891
3.911245
3.435292
4.478438
3.085671
3.486928
3.198015
2.897918
3.583092
3.162733
3.568245
3.289833
3.577953
3.775461
3.511871
3.620807
2.326933
3.71699
3.228481
4.176986
2.436864
3.381824
4.308891
3.664068
2.924567
3.777089
3.435181
3.470121
4.54811
3.395261
3.717806
3.113493
3.610408
3.354207
3.588919
3.015047
2.670806
3.63754
3.930318
3.936719
3.36566
2.893736
3.586444
3.622281
3.125222
3.493627
3.202269
2.81457
3.34003
2.292491
2.753234
3.005096
3.272441
3.349606
4.35653
2.804056
2.616112
4.106704
4.079126
2.98577
3.775606
2.391961
4.521848
3.640319
3.645483
3.439602
3.363665
4.525255
3.929712
3.786282
4.241591
3.977258
2.473832
3.719463
3.57583
3.885545
3.376351
3.452447
3.93546
4.508618
3.074383
3.880733
3.840958
3.158983
3.989534
3.457562
4.161511
3.261157
3.753452
3.421123
3.282236
2.636062
3.183722
3.808008
4.161176
3.564626
3.424316
2.776933
3.861673
3.657519
4.252871
3.220964
3.576599
4.315375
2.589631
3.476681
3.828732
4.023711
3.699297
2.294184
4.310942
3.64312
2.992461
3.697354
4.339892
2.828786
3.496782
3.627898
2.587473
3.185368
3.024926
3.207708
4.037055
3.386615
3.6112
3.508623
3.437621
4.261346
3.799619
3.299215
3.023679
3.732589
3.659955
3.713252
3.402139
3.933654
3.677459
3.732985
2.824399
4.291256
2.711884
3.741748
4.244053
3.221475
3.758579
2.862512
3.751389
2.538242
3.632739
3.146833
4.248484
4.115282
3.102064
4.223147
3.217579
3.112971
3.27695
3.942884
3.369549
4.024913
4.354708
2.417799
2.642492
4.134233
3.987741
3.315264
3.704077
3.399977
3.764064
3.741235
3.979126
3.940494
2.80795
3.961884
3.669118
4.311978
4.13962
2.802283
3.225588
4.025062
2.592791
3.992881
3.448758
3.932155
3.394421
2.386892
3.107824
3.246255
4.74491
2.988565
3.362241
4.343081
3.091671
3.69012
3.371795
3.367875
3.947451
3.683341
2.961898
3.902564
3.394903
3.947328
2.841563
3.184958
4.047553
3.894373
4.113462
3.413906
3.340882
2.681586
3.423655
3.816614
2.993775
3.930543
3.578664
3.133512
3.344527
3.315467
4.138535
3.160573
3.221324
3.821567
3.343343
3.639919
3.789664
2.452267
3.717214
3.050904
3.293082
2.442273
3.993116
2.789954
4.197812
3.395003
3.424862
4.049347
3.283602
2.767336
3.078185
2.708945
3.128876
3.260329
3.741807
3.632253
3.347083
3.829109
2.493827
4.193878
2.741825
3.582037
4.212377
3.869116
3.279613
4.14091
3.859499
3.449887
2.686732
4.505866
3.519876
3.404651
3.552866
3.583794
3.76324
4.057418
3.801606
3.107998
3.186514
3.026514
3.963889
3.690084
3.977369
3.691376
2.88782
3.721158
3.339667
3.387283
3.090054
4.232007
3.312309
3.299251
3.643088
3.632878
3.726651
3.6565
3.632639
3.402452
4.009624
4.077533
4.056861
3.214744
3.549585
3.800242
3.798049
4.065616
3.158932
3.679081
2.92344
3.15539
3.609235
2.969117
3.186302
3.375629
3.40966
3.593874
2.683577
3.747813
4.230338
2.745417
3.78862
3.925713
3.82826
3.322286
3.554706
3.274275
3.828858
3.209811
3.479375
3.199874
3.848545
3.067372
2.877866
3.793821
3.067848
2.69762
3.266402
3.552672
3.405203
4.380384
3.642267
3.491771
3.378722
3.786427
3.603181
3.744984
3.299271
3.981968
3.213363
3.582151
4.175838
3.48118
3.768992
3.253657
3.608589
3.471309
3.115069
3.027813
2.650778
4.108612
3.719603
3.943595
3.255864
3.727599
3.534436
3.497994
3.670679
2.71022
3.544996
3.811831
3.741004
4.045823
3.617733
4.602904
2.706712
3.263275
4.178161
4.559692
2.316701
3.335364
3.643399
3.850685
3.989624
3.847817
3.306223
4.170935
2.638382
3.42157
4.408783
3.517648
3.149465
3.817603
4.586704
3.56646
3.911173
2.947244
4.277023
3.032682
4.277837
3.799731
3.171609
3.128808
3.663322
3.239079
2.946167
3.68321
3.850511
2.976069
3.611735
3.787062
2.980259
3.825339
3.654441
3.973094
3.2848
3.447799
3.796433
3.226264
3.417467
2.776795
3.729073
3.880171
3.320605
3.770117
3.510267
3.27121
4.038444
2.659579
3.403718
3.259072
3.311996
3.781224
3.691562
2.564924
2.974005
2.826449
3.63584
2.35624
3.906754
3.857897
3.056076
3.830842
3.655659
3.167188
4.022479
3.461412
3.688695
3.628863
4.933458
4.029137
3.57924
3.353983
3.094556
3.296819
3.54595
2.918268
3.666893
3.743406
3.88164
3.899064
3.587657
3.606474
3.612893
3.630431
3.210166
3.813388
4.032163
3.548508
3.96054
3.136707
4.253576
3.604395
3.658934
2.760885
3.606605
3.034154
4.462023
2.884175
3.195283
3.118326
3.370763
3.144196
3.379479
2.671219
3.157023
3.912199
4.536645
4.048891
3.539501
4.221296
3.560346
2.598465
3.610999
3.632291
4.290286
4.018204
3.685989
3.457945
2.658133
2.915068
3.603752
2.986403
3.465842
3.22749
2.78395
2.445338
4.283961
3.710936
3.985282
3.509686
2.87379
3.295227
3.351732
3.630712
3.840084
4.045141
3.900499
4.038454
3.528641
4.337505
3.630268
2.658092
3.170412
3.570977
3.401283
3.721699
2.874826
3.792796
3.380192
2.987838
3.484009
4.338898
3.582278
3.421836
3.157721
2.786531
3.37424
3.190389
3.29784
3.666643
3.375721
3.613422
2.669704
3.119129
3.489254
3.945797
3.164798
3.709136
3.593412
3.02181
3.78864
3.084961
3.752419
3.507554
2.571015
2.916332
2.920433
3.17145
3.531928
3.070991
4.365884
4.474542
3.597604
3.700589
4.084093
4.192421
3.319185
3.346329
2.659506
3.779891
3.153526
2.62636
3.632264
3.374478
3.840993
3.442409
3.290834
4.220304
3.611147
4.19775
3.751065
3.360503
3.68769
3.829356
3.606273
4.114873
3.163497
3.761597
2.661094
2.738601
3.339823
3.403275
3.742026
2.789156
3.328026
3.097632
2.975859
3.837012
3.574616
4.511148
3.208609
3.585725
3.202716
3.726255
2.850644
3.240338
3.654704
3.613595
4.149645
3.655962
3.393624
3.526452
3.478202
3.272835
3.823057
3.68428
2.878469
4.110247
3.384397
4.483775
3.731152
3.880383
4.088854
3.786787
3.267925
4.376589
3.483156
2.791672
3.196728
2.742846
4.31299
3.41701
4.086923
3.526235
4.036787
3.07145
4.108579
3.848646
3.59532
3.57745
2.900654
3.765325
3.280933
2.907418
3.975896
3.395569
4.1337
3.200963
3.195987
3.791631
3.329057
3.203482
3.213644
3.932741
3.53405
3.254663
3.973246
3.546793
2.88858
4.785566
4.082657
2.991115
2.784466
3.682654
3.495476
3.088613
2.817189
4.020734
3.321374
4.081691
3.774125
3.269793
3.563373
3.448513
3.892069
3.392566
3.311932
3.066535
3.383885
3.777755
3.5625
3.153467
3.15568
3.405628
3.221501
4.273247
4.005112
3.089068
3.892995
3.875375
3.935946
4.306006
2.603033
3.214071
3.344246
3.211609
4.050479
3.256096
3.795712
3.721231
3.613286
3.976825
3.57221
3.975028
2.740609
4.419223
3.952413
3.256205
3.078134
3.753768
3.010224
4.090669
3.669279
3.664808
2.938063
3.798488
3.374508
3.585906
3.33381
3.861946
